Id,CreatedAt,Line,Type,Text
292294080401117185,"Fri Jan 18 15:35:13 +0000 2013","Northern","","Northern Line: Back to good service."
292289076957155328,"Fri Jan 18 15:15:21 +0000 2013","Circle","Severe delays","Circle Line: Severe delays anti clockwise due to an earlier faulty train at South Kensington."
292285341078011905,"Fri Jan 18 15:00:30 +0000 2013","District","Minor delays","District Line: Minor delays due to an earlier faulty train at South Kensington. Tickets valid on local buses."
292284013983457281,"Fri Jan 18 14:55:13 +0000 2013","Circle","","Circle Line: No  service anti clockwise due to an earlier faulty train at South Kensington."
292276466010427392,"Fri Jan 18 14:25:14 +0000 2013","Circle","","Circle Line: No  service anti clockwise while we fix a faulty train at South Kensington."
292251330221834241,"Fri Jan 18 12:45:21 +0000 2013","Victoria","","Victoria Line: Back to good service."
292250050585849856,"Fri Jan 18 12:40:16 +0000 2013","Northern","Minor delays","Northern Line: Minor delays due to an earlier faulty train at East Finchley."
292222368590487553,"Fri Jan 18 10:50:16 +0000 2013","Northern","Minor delays","Northern Line: Minor delays due to an earlier faulty train at Clapham North."
292195935348461568,"Fri Jan 18 09:05:14 +0000 2013","Victoria","Minor delays","Victoria Line: Minor delays while we fix a signal failure at Vauxhall."
292182108284264448,"Fri Jan 18 08:10:17 +0000 2013","Northern","Minor delays","Northern Line: Minor delays due to a faulty train at Clapham North earlier."
292179690683240448,"Fri Jan 18 08:00:41 +0000 2013","","","Waterloo &amp; City Line: Back to good service."
292174553290002432,"Fri Jan 18 07:40:16 +0000 2013","Northern","","Northern Line: Back to good service."
292172070471757825,"Fri Jan 18 07:30:24 +0000 2013","","Minor delays","Waterloo &amp; City Line: Minor delays while we fix faulty trains."
292039939409969152,"Thu Jan 17 22:45:22 +0000 2013","District","","District Line: Back to good service."
291984542686928896,"Thu Jan 17 19:05:14 +0000 2013","","","Bakerloo Line: Back to good service."
291901493102137344,"Thu Jan 17 13:35:13 +0000 2013","Metropolitan","","Metropolitan Line: Back to good service."
291877659275837440,"Thu Jan 17 12:00:31 +0000 2013","","Minor delays","Bakerloo Line: Minor delays due to operational issues."
291847472530223104,"Thu Jan 17 10:00:34 +0000 2013","","Minor delays","Bakerloo Line: Minor delays due to an earlier signal failure at Stonebridge Park."
291842365444997121,"Thu Jan 17 09:40:16 +0000 2013","Northern","","Northern Line: Back to good service."
291724084352524288,"Thu Jan 17 01:50:16 +0000 2013","Jubilee","","Jubilee Line: Back to good service."
291700196524564480,"Thu Jan 17 00:15:21 +0000 2013","Jubilee","Severe delays","Jubilee Line: Severe delays due to an earlier signal failure at Neasden. Tickets will be accepted on London Buses via any reasonable route."
291681364493889536,"Wed Jan 16 23:00:31 +0000 2013","District","","District Line: Back to good service."
291603288372154369,"Wed Jan 16 17:50:16 +0000 2013","","Minor delays","Bakerloo Line: Minor delays between Queens Park and Harrow and Wealdstone due to operational issues. GOOD SERVICE on the rest of the line."
291583192299888640,"Wed Jan 16 16:30:25 +0000 2013","","","Bakerloo Line: Back to good service."
291544139336663040,"Wed Jan 16 13:55:14 +0000 2013","","Severe delays","Bakerloo Line: Severe delays due to operational issues. London Buses and London Overground are accepting tickets via reasonable routes."
291491290242248704,"Wed Jan 16 10:25:13 +0000 2013","","Minor delays","Bakerloo Line: Minor Delays due to operational issues."
291481256229761024,"Wed Jan 16 09:45:21 +0000 2013","","","Waterloo &amp; City Line: Back to good service."
291461095124774912,"Wed Jan 16 08:25:14 +0000 2013","","","Waterloo &amp; City Line: No service while we fix a signal failure at Bank."
291365464154726401,"Wed Jan 16 02:05:14 +0000 2013","","","Bakerloo Line: Back to good service."
291337808407306240,"Wed Jan 16 00:15:20 +0000 2013","District","","District Line: Back to good service."
291242150270754817,"Tue Jan 15 17:55:14 +0000 2013","Victoria","","Victoria Line: Back to good service."
291239662788427776,"Tue Jan 15 17:45:21 +0000 2013","Victoria","Minor delays","Victoria Line: Minor delays between Victoria and Brixton due to an ealier signal failure at Vauxhall. GOOD SERVICE on the rest of the line."
291223285092462593,"Tue Jan 15 16:40:16 +0000 2013","Northern","","Northern Line: Back to good service."
291210702469877760,"Tue Jan 15 15:50:16 +0000 2013","Victoria","Minor delays","Victoria Line: Minor delays due to an ealier signal failure at Vauxhall."
291209465498304512,"Tue Jan 15 15:45:21 +0000 2013","Northern","Minor delays","Northern Line: Minor delays between Camden Town and Edgware due to a person under a train earlier. GOOD SERVICE on the rest of the line"
291208192745156608,"Tue Jan 15 15:40:18 +0000 2013","Northern","Minor delays","Northern Line: Minor delays between Camden Town and Edgware due to a person under a train earlier. GOD SERVICE on the rest of the line"
291205703937441793,"Tue Jan 15 15:30:24 +0000 2013","Victoria","Minor delays","Victoria Line: Minor delays while we fix a signal failure at Vauxhall."
291204400616202241,"Tue Jan 15 15:25:14 +0000 2013","Victoria","","Victoria Line: While we fix a signal failure at Vauxhall."
291190603448975360,"Tue Jan 15 14:30:24 +0000 2013","Piccadilly","","Piccadilly Line: Back to good service."
291188054608187394,"Tue Jan 15 14:20:16 +0000 2013","Metropolitan","","Metropolitan Line: Back to good service."
291140238439505920,"Tue Jan 15 11:10:16 +0000 2013","","Minor delays","Bakerloo Line: Minor delays due to operational issues. If you're travelling beyond Queens Park, take the first train and change there."
291136452903981056,"Tue Jan 15 10:55:14 +0000 2013","","Minor delays","Bakerloo Line: Minor delays due to operational issues. For stations beyond Queens Park, take the first train and change there."
291132688352542720,"Tue Jan 15 10:40:16 +0000 2013","","Minor delays","Bakerloo Line: Minor delays due to operational issues."
291127655628144640,"Tue Jan 15 10:20:16 +0000 2013","","Minor delays","Bakerloo Line: Minor delays due to staff shortage."
291126414453899265,"Tue Jan 15 10:15:20 +0000 2013","","","Bakerloo Line: Back to good service."
291121352658784256,"Tue Jan 15 09:55:13 +0000 2013","","Minor delays","Bakerloo Line: Minor delays due to strike action."
291100018625089536,"Tue Jan 15 08:30:27 +0000 2013","District","","District Line: Back to good service."
291089905713553409,"Tue Jan 15 07:50:16 +0000 2013","District","Minor delays","District Line: Minor delays between Barking and Upminster while we fix a signal failure at Barking. GOOD SERVICE on the rest of the line."
290974143279685632,"Tue Jan 15 00:10:16 +0000 2013","Piccadilly","","Piccadilly Line: Back to good service."
290932610509725698,"Mon Jan 14 21:25:14 +0000 2013","Victoria","","Victoria Line: Back to good service."
290926390474309634,"Mon Jan 14 21:00:31 +0000 2013","Victoria","Minor delays","Victoria Line: Minor delays while we fix a signal failure at Tottenham Hale."
290848314730090496,"Mon Jan 14 15:50:16 +0000 2013","Jubilee","","Jubilee Line: Back to good service."
290762751058530304,"Mon Jan 14 10:10:16 +0000 2013","","","Bakerloo Line: Back to good service."
290736319561334784,"Mon Jan 14 08:25:14 +0000 2013","Metropolitan","","Metropolitan Line: Back to good service."
290730138948222976,"Mon Jan 14 08:00:41 +0000 2013","","Minor delays","Bakerloo Line: Minor Delays while we fix a signal failure at Queen's Park."
290719969111584768,"Mon Jan 14 07:20:16 +0000 2013","Northern","Minor delays","Northern Line: Minor Delays while we fix a signal failure at South Wimbledon."
290633138630172672,"Mon Jan 14 01:35:14 +0000 2013","","","Waterloo &amp; City Line: Back to good service."
290631922718220289,"Mon Jan 14 01:30:24 +0000 2013","District","","District Line: Back to good service."
290565190842462208,"Sun Jan 13 21:05:14 +0000 2013","Jubilee","","Jubilee Line: Back to good service."
290562672330678272,"Sun Jan 13 20:55:14 +0000 2013","Jubilee","Minor delays","Jubilee Line: Minor delays westbound only, due to a person ill on a train earlier at West Ham. GOOD SERVICE on the rest of the line."
290509824666521602,"Sun Jan 13 17:25:14 +0000 2013","Circle","","Circle Line: Back to good service."
290489692686794752,"Sun Jan 13 16:05:14 +0000 2013","","Minor delays","Hammersmith &amp; City Line: Minor delays due to an earlier faulty train at Whitechapel."
290488506546008064,"Sun Jan 13 16:00:31 +0000 2013","Circle","Minor delays","Circle Line: Minor delays due to an earlier faulty train at Whitechapel."
290459492922032131,"Sun Jan 13 14:05:14 +0000 2013","","","Hammersmith &amp; City Line: Back to good service."
290444393519915008,"Sun Jan 13 13:05:14 +0000 2013","","Minor delays","Hammersmith &amp; City Line: Minor delays eastbound only due to temporary shortage of train operators. GOOD SERVICE westbound."
290377716119789568,"Sun Jan 13 08:40:17 +0000 2013","District","","District Line: No service between Dagenham East and Upminster due to planned engineering work."
290060623272898563,"Sat Jan 12 11:40:16 +0000 2013","","","Hammersmith &amp; City Line: Back to good service."
289977578528333824,"Sat Jan 12 06:10:16 +0000 2013","Victoria","","Victoria Line: Back to good service."
289444064250707968,"Thu Jan 10 18:50:17 +0000 2013","District","Minor delays","District Line: Minor delays between Earls Court and Wimbledon due to an earlier Network Rail signal failure at Wimbledon."
289442824720621568,"Thu Jan 10 18:45:21 +0000 2013","District","","District Line: Minorb delays between Earls Court and Wimbledon due to an earlier Network Rail signal failure at Wimbledon."
289441543583047680,"Thu Jan 10 18:40:16 +0000 2013","Northern","Minor delays","Northern Line: Minor delays due to an earlier signalling problem at Mornington Crescent."
289440277087809536,"Thu Jan 10 18:35:14 +0000 2013","Circle","","Circle Line: Back to good service."
289431539719225344,"Thu Jan 10 18:00:31 +0000 2013","Circle","Minor delays","Circle Line: Minor delays due to an earlier person ill on a train at Baker Street."
289430209520865281,"Thu Jan 10 17:55:13 +0000 2013","Circle","","Circle Line: Due to an earlier person ill on a train at Edgware Road."
289417629054169090,"Thu Jan 10 17:05:14 +0000 2013","Northern","","Northern Line: Back to good service."
289403797267169281,"Thu Jan 10 16:10:16 +0000 2013","District","","District Line: Back to good service."
289392463204978688,"Thu Jan 10 15:25:14 +0000 2013","Northern","Minor delays","Northern Line: Minor delays due to earlier trespassers on the track in the Golders Green area."
289295647872516096,"Thu Jan 10 09:00:31 +0000 2013","","","Waterloo &amp; City Line: Back to good service."
289279214740443136,"Thu Jan 10 07:55:13 +0000 2013","","Minor delays","Waterloo &amp; City Line: Minor delays while we fix faulty trains."
289183584831561728,"Thu Jan 10 01:35:14 +0000 2013","Circle","","Circle Line: Back to good service."
289164721020624896,"Thu Jan 10 00:20:16 +0000 2013","Metropolitan","","Metropolitan Line: Back to good service."
289153387549831168,"Wed Jan 09 23:35:14 +0000 2013","Metropolitan","Severe delays","Metropolitan Line: Severe delays Baker Street to Aldgate while we fix a signal failure at Farringdon. MINOR DELAYS on the rest of the line"
289135770508337152,"Wed Jan 09 22:25:14 +0000 2013","Circle","Severe delays","Circle Line: Severe delays while we fix a signal failure at Farringdon."
289125735283716097,"Wed Jan 09 21:45:21 +0000 2013","Circle","Minor delays","Circle Line: Minor delays while we fix a signal failure at Farringdon."
289121973848657920,"Wed Jan 09 21:30:24 +0000 2013","Metropolitan","Minor delays","Metropolitan Line: No service Baker Street to Aldgate while we fix a signal failure at Farringdon. MINOR DELAYS on the rest of the line"
288651337892233217,"Tue Jan 08 14:20:16 +0000 2013","District","","District Line: Back to good service."
288526758888742912,"Tue Jan 08 06:05:14 +0000 2013","Jubilee","","Jubilee Line: Back to good service."
288525569409290241,"Tue Jan 08 06:00:30 +0000 2013","Metropolitan","","Metropolitan Line: Back to good service."
288515443004686336,"Tue Jan 08 05:20:16 +0000 2013","Jubilee","","Jubilee Line: No service Wembley Park to Stratford southbound due to late finish to engineering work. GOOD SERVICE on the rest of the line."
288512927303098368,"Tue Jan 08 05:10:16 +0000 2013","Metropolitan","","Metropolitan Line: No service Wembley Park to Baker Street due to late finish to engineering work. GOOD SERVICE on the rest of the line."
288349349338034176,"Mon Jan 07 18:20:16 +0000 2013","Piccadilly","","Piccadilly Line: Back to good service."
288346830935318529,"Mon Jan 07 18:10:16 +0000 2013","Piccadilly","Minor delays","Piccadilly Line: Minor delays to westbound services due to an earlier faulty train at Kings Cross. GOOD SERVICE eastbound"
288271335141036032,"Mon Jan 07 13:10:16 +0000 2013","","","Bakerloo Line: Back to good service."
288256235101356033,"Mon Jan 07 12:10:16 +0000 2013","","Minor delays","Bakerloo Line: Minor delays while we fix a signal failure at Lambeth North."
288241134667431936,"Mon Jan 07 11:10:16 +0000 2013","","Minor delays","Bakerloo Line: Minor delays while we fix a signal failure at Regents Park."
288222251071967232,"Mon Jan 07 09:55:14 +0000 2013","Northern","","Northern Line: Back to good service."
288098970574680064,"Mon Jan 07 01:45:21 +0000 2013","","","Waterloo &amp; City Line: Back to good service."
288097689067999232,"Mon Jan 07 01:40:16 +0000 2013","Metropolitan","","Metropolitan Line: Back to good service."
288096421452853248,"Mon Jan 07 01:35:14 +0000 2013","District","","District Line: Back to good service."
288066223315501056,"Sun Jan 06 23:35:14 +0000 2013","Central","","Central Line: Back to good service."
